Title, Link, Keywords, Data
Did the centre and LG Kiran Bedi work in tandem to weaken the Puducherry state government?,https://news.google.com/articles/CAIiEDKfDTBo174rRVWKY7FGGeIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order process medical state kerala, 
If X-ray does not show bullet’s trajectory  original has been swapped: Grandfather of farmer Navreet Singh,https://news.google.com/articles/CAIiEDKhwH4UWnLiu7cv7PFN5OgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order medical hc hospitals speed, 
Whistle-blower doctor says Reliance offered settlement money  even as SEBI  MCA stonewalled his complaints,https://news.google.com/articles/CAIiEOBBdYxZw2nol5LBDyZfENIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order cost process medical hospitals, 
Muthanga case: KK Surendran’s 17-year battle for legal recognition of illegal custody  torture,https://news.google.com/articles/CAIiEMGbd47KQ_ZSv0JQwAoVYjoqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order cost medical state kerala, 
Lessons from India’s long journey to gaining the right to fly,https://news.google.com/articles/CAIiEAmev-Zili9DJsNmyUPkKOIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,cost prices speed state kerala, 
KCR’s planned demolition of Osmania Hospital undermines COVID efforts  city’s heritage,https://news.google.com/articles/CAIiEHcma43bqrQswOyjGHKUF6QqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,cost fixing prices process hospitals, 
Inside an understaffed COVID-19 hospital in Bharuch,https://news.google.com/articles/CAIiEADaih0fDkcHC6T2WZMN7bEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen fixing process hospitals, 
With no health infrastructure amid COVID-19 second wave  fear and death stalk UP villages,https://news.google.com/articles/CAIiEOOmnAvgrkmHE4glizG-lwYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen medical hospitals state, 
Surat's hospitals and crematoriums overburdened in COVID-19 surge,https://news.google.com/articles/CAIiED_6Rzm6tNXRuI2-7OB2OBAqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen process hospitals speed, 
Why the IPL must end immediately,https://news.google.com/articles/CAIiEEw-Dy2InueVh5F4JqQThIcqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen cost medical hospitals, 
Hospital staff accused of sexually assaulting COVID patient,https://news.google.com/articles/CAIiEDiAVcgeQKgaqAcwqKybR5oqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen process tells hospitals, 
Spread of COVID-19 in rural Bihar quickened by failure to test returning migrants,https://news.google.com/articles/CAIiEKJnIg8ctY2yVk_3XSOjnUUqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen medical hospitals state, 
IMA demands action against Ramdev for remarks on allopathic medicine,https://news.google.com/articles/CBMiZGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL25vdGljZWJvYXJkL2ltYS1hdHRhY2tzLXJhbWRldi1yZW1hcmtzLWFnYWluc3QtbW9kZXJuLWFsbG9wYXRoaWMtbWVkaWNpbmXSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen cost medical hospitals, 
Indian media and possible ways forward in a majoritarian state,https://news.google.com/articles/CAIiEOeCoaEHDsAt7_VPKG6EnT4qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen fixing tells state, 
An Andhra Pradesh doctor on how the state betrayed and evicted its COVID staff,https://news.google.com/articles/CAIiECvbgWXvsdAVjM8G5Mien3oqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen medical hospitals state, 
How Mustafabad’s Al Hind hospital became a refuge for displaced Muslims,https://news.google.com/articles/CAIiEBNhDANLWyREOgRKUhUTwnsqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen suppliers medical hospitals, 
How India is Entering the Reusable Launch Vehicle Race to Make its Mark in the Global Space Launch Market,https://news.google.com/articles/CBMiYGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvaXNyby1lbnRlcmluZy1yZXVzYWJsZS1sYXVuY2gtbWFyay1nbG9iYWwtc3BhY2UtbGF1bmNoLW1hcmtldNIBZGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC92YW50YWdlL2lzcm8tZW50ZXJpbmctcmV1c2FibGUtbGF1bmNoLW1hcmstZ2xvYmFsLXNwYWNlLWxhdW5jaC1tYXJrZXQ?hl=en-IN&gl=IN&ceid=IN%3Aen,oxygen cost prices speed, 
Our movement against CAA-NRC remains alive: Asif Iqbal Tanha on activism  faith  and a year in Tihar,https://news.google.com/articles/CAIiEOP6wCWrjgMxv5P3YvTTCN0qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order cost tells state, 
We’re targeted for exposing government mismanagement: Journalists on Bihar media crackdown,https://news.google.com/articles/CAIiEF4m4moxkyv7NQgBLP-OeMwqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order medical hospitals state, 
Manipur has a sensitive government: Grace Jajo  scribe barred from assembly for Facebook post,https://news.google.com/articles/CAIiEAZ9ZBakKTtCI-Xly1Ct4MEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order process tells state, 
How Assam’s upper-caste controlled media reinforces the othering of tribal communities,https://news.google.com/articles/CAIiEMoQzLwPzj8TepyTXCnXONkqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order process medical state, 
Tripura teachers struggle to survive a year after over 8 880 jobs were terminated,https://news.google.com/articles/CAIiEM9U0S3HD6kMXMRfinbYbH8qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order process hospitals state, 
The complexities of addressing the past while decolonising museums,https://news.google.com/articles/CAIiEKn-acILaqVONEE9GfZIVmcqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order prices process tells, 
Navreet Singh death: Doctors  family question X-ray report,https://news.google.com/articles/CAIiEF-zueNVFawb9RzHq20pZMMqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order fixing medical speed, 
Why Delhi will choke until it understands why Punjab is on the slow burn,https://news.google.com/articles/CBMiXmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2Vudmlyb25tZW50L3Bob3RvLWVzc2F5LWNyb3AtYnVybmluZy1kZWxoaS1wb2xsdXRpb24tcHVuamFiLWZhcm1lcnPSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,order fixing prices speed, 
UP’s azan crackdown: State files misleading affidavit in HC; police intimidates Muslim locals,https://news.google.com/articles/CAIiEPor6-TgW3V3AduD1gKMJaEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,order hc state kerala, 
Is The Revenue Intelligence Investigation Into The Rs 50 000 Crore Over-Invoicing Scam Heading Towards A Judicial Logjam?,https://news.google.com/articles/CBMiZGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvZHJpLWludmVzdGlnYXRpb24tNTAwMDAtY3JvcmUtb3Zlci1pbnZvaWNpbmctc2NhbS1qdWRpY2lhbC1sb2dqYW3SAWhodHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvdmFudGFnZS9kcmktaW52ZXN0aWdhdGlvbi01MDAwMC1jcm9yZS1vdmVyLWludm9pY2luZy1zY2FtLWp1ZGljaWFsLWxvZ2phbQ?hl=en-IN&gl=IN&ceid=IN%3Aen,order cost prices process, 
