Title, Link, Keywords, Data
Mandeep Punia's dispatch from Tihar: Jailed farmers remain steadfast  defiant,https://news.google.com/articles/CAIiEKyeLC32nMFf0kxNUXZGUnwqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections stalker stalking attacked singh, 
Upper castes are trying to suppress us: Father of Nishad girl raped  murdered in UP’s Jaunpur,https://news.google.com/articles/CAIiEGnJYZtJJfrrpu93ducbhhIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused murder custody teenager, 
The CBI investigation into the Pollachi sexual-assault case ignores police cover-up,https://news.google.com/articles/CAIiEBrRYnRdb5yDqfVyZqqwSTIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused murder custody attacked, 
Assam Rifles major accused of killing civilian in Manipur; reopens debate on AFSPA,https://news.google.com/articles/CAIiEAW4vydXgtC1sZ4Np6_Lz4EqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder custody attacked pradeep, 
How Assam’s upper-caste controlled media reinforces the othering of tribal communities,https://news.google.com/articles/CAIiEMoQzLwPzj8TepyTXCnXONkqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused south murder treatment attacked, 
Navreet Singh death: Eyewitnesses  family accuse police; expert says wounds consistent with bullet injury; police deny,https://news.google.com/articles/CAIiEPlEc6h06oyAgvjF7cwlX98qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder custody attacked singh, 
Why did the MHA designate Gurpatwant Pannun  a Khalistani with little following  a terrorist?,https://news.google.com/articles/CAIiECRrRv-KGc_1SCs7PACRZ_cqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder custody attacked singh, 
Is Mizoram’s low crime rate a result of enforced forgiveness?,https://news.google.com/articles/CAIiEMW8NjndOEHfnjhfEc4FnQgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,ipc sections accused murder, 
“I have been victimised for resisting and refusing the unwanted sexual advances of the CJI” Ranjan Gogoi: Former Supreme Court employee,https://news.google.com/articles/CBMiZ2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2xhdy9mb3JtZXItc3VwcmVtZS1jb3VydC1lbXBsb3llZS1hY2N1c2VzLWNqaS1yYW5qYW4tZ29nb2ktc2V4dWFsLWhhcmFzc21lbnTSAWtodHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvbGF3L2Zvcm1lci1zdXByZW1lLWNvdXJ0LWVtcGxveWVlLWFjY3VzZXMtY2ppLXJhbmphbi1nb2dvaS1zZXh1YWwtaGFyYXNzbWVudA?hl=en-IN&gl=IN&ceid=IN%3Aen,ipc sections accused custody, 
Private hospital doctors say Punjab government strong armed them to buy overpriced vaccines,https://news.google.com/articles/CAIiEJ2Ibp7J_0li736n45TEUmQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused treatment singh, 
India's political prisoners struggle to survive the pandemic,https://news.google.com/articles/CAIiEEPL_E_0dE4QD0WbzMukNioqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused treatment attacked, 
The Goa government’s failure to rehabilitate truckers after the state’s mining halt,https://news.google.com/articles/CAIiECksiDS2c4INxmS8p8GseP4qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections south teenager pradeep, 
“This is a mass movement”: Haryana’s farmers boost protest  call Punjab farmers “big brothers”,https://news.google.com/articles/CAIiEH4iW9mJWJf6i5lQbrqus0cqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections murder attacked singh, 
Muthanga case: KK Surendran’s 17-year battle for legal recognition of illegal custody  torture,https://news.google.com/articles/CAIiEMGbd47KQ_ZSv0JQwAoVYjoqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused treatment custody, 
ED raids Punjab MLA Sukhpal Khaira  who opposed centre on farm laws and raised Navreet case,https://news.google.com/articles/CAIiEDllkCEiLnQEyMxUXZCBs5MqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused murder singh, 
How NEET deprived Tamil Nadu’s marginalised medical-aspirants and drove them to suicide,https://news.google.com/articles/CAIiEPbQHssoKilRe7DEgIisT6sqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections murder custody teenager, 
Why a minor who accused the Haryana police of custodial rape is still held in state custody,https://news.google.com/articles/CAIiEDH-NzAmS2L_hJbAbT9hk3gqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder treatment custody, 
Why the Akali Dal–BSP alliance in Punjab is an act of opportunism,https://news.google.com/articles/CAIiEJF1O6_zSDdI14C7Xbkg9mAqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder attacked singh, 
After 36 years  families of 1985 Air India blast victims struggle without closure,https://news.google.com/articles/CAIiELbINU5n5TzwEbghxmpGHCIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder attacked singh, 
Present evidence in court: UK citizen Jagtar’s family on 1000 days of his arrest in Punjab,https://news.google.com/articles/CAIiEFA15ieZ-98Z6SrFhDKw7wYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder custody singh, 
Activist Sarabjit Singh’s long fight for compensation after false cases and police torture,https://news.google.com/articles/CAIiEEraHhkA-RXjbNdT5KKOmr8qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder custody singh, 
Editor's Pick,https://news.google.com/articles/CBMiNGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2VkaXRvcnMtcGljay9hbmdlbGEtZGF2aXPSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder treatment attacked, 
A Jharkhand government probe into 2017 lynchings reveals state's brazen communal bias,https://news.google.com/articles/CAIiEGS-TRjOajQ5iOHLowY_aLIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder attacked pradeep, 
The Hindu Right cannot debate me because it rejects critical thought: Audrey Truschke,https://news.google.com/articles/CAIiEO5Ql30YfU98rQ4SH4FfTnQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused south murder attacked, 
The Caravan’s journalists assaulted  sexually harassed in northeast Delhi,https://news.google.com/articles/CAIiEOxtXr9z0H5SpAZ3Jztb3hQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder attacked singh, 
With no health infrastructure amid COVID-19 second wave  fear and death stalk UP villages,https://news.google.com/articles/CAIiEOOmnAvgrkmHE4glizG-lwYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,stalking succumbs treatment singh, 
The human consequences of colonial cartography explored in a recent book,https://news.google.com/articles/CAIiEHleFuGLfGQh-p4jL4CluFIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,south murder treatment attacked, 
50 solar charkha projects in the pipeline but pilot project lies defunct since May 2019,https://news.google.com/articles/CAIiEI7xMG0dso7ax1xS7cfKm7EqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,south treatment singh pradeep, 
Why the farmer protests threaten the RSS,https://news.google.com/articles/CAIiELqaLOirwP0d4pP6DoGiTygqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,south murder attacked singh, 
Appalling that Delhi Police beat a reporter covering a protest about a teenager's death: Reporters Without Borders,https://news.google.com/articles/CBMibWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL25vdGljZWJvYXJkL3JlcG9ydGVycy13aXRob3V0LWJvcmRlcnMtaXNzdWVzLXN0YXRlbWVudC1hc3NhdWx0LW9uLWNhcmF2YW4tcmVwb3J0ZXLSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,murder treatment attacked teenager, 
“I was arrested because I raised the voice of other people”: Activist Nodeep Kaur,https://news.google.com/articles/CAIiEEPwP1lCjKyPStwJm2AmF3sqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,murder treatment custody attacked, 
The Farooqui Judgment’s Interpretation of Consent Ignores Decades of Rape-Law Reform and Catastrophically Affects Rape Adjudication,https://news.google.com/articles/CBMiemh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvZmFyb29xdWktanVkZ21lbnQtY29uc2VudC1pZ25vcmVzLXJhcGUtbGF3LXJlZm9ybS1jYXRhc3Ryb3BoaWNhbGx5LWFmZmVjdHMtYWRqdWRpY2F0aW9u0gF-aHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL3ZhbnRhZ2UvZmFyb29xdWktanVkZ21lbnQtY29uc2VudC1pZ25vcmVzLXJhcGUtbGF3LXJlZm9ybS1jYXRhc3Ryb3BoaWNhbGx5LWFmZmVjdHMtYWRqdWRpY2F0aW9u?hl=en-IN&gl=IN&ceid=IN%3Aen,ipc sections accused, 
Arrest of anti-caste leader in Gorakhpur a strong indicator of UP’s Thakur dominance,https://news.google.com/articles/CAIiECNdD5-7iZ5Gdh141ATNBH8qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,ipc murder teenager, 
The MHA’s stranglehold over Tablighi foreigners forced them into plea bargaining,https://news.google.com/articles/CAIiEMxdR9leEfU5S-ZehazTpLoqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,ipc treatment custody, 
Coronavirus increases racism against Indians from northeast,https://news.google.com/articles/CAIiEJ-uhGTrck9tnnpm7Hc9_t8qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,ipc treatment attacked, 
Staff says Delhi hospital allowed exposure to COVID-19  ignored workers who fell ill,https://news.google.com/articles/CAIiEAeQYLHgbUsmCIAwpYd83L4qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections succumbs treatment, 
How the lives of UP’s teachers were risked for an election,https://news.google.com/articles/CAIiEEGyne-SmhoENATP5DQnunYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections treatment singh, 
Editors detained  citizens booked for Facebook posts: Manipur’s crackdown on dissent,https://news.google.com/articles/CAIiEBJ4GX10tSbzQVc-LV0-v3MqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused custody, 
Three Brahmins arrested for burning a 12-year-old tribal domestic worker to death in Assam,https://news.google.com/articles/CAIiEFXjrm6SG-A_suyhaKLUC2cqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused murder, 
The Modi government’s persecution of the Tablighi Jamaat,https://news.google.com/articles/CAIiEHfkU5cI-GkgrThOrMpjHwgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused treatment, 
Abuse of power always targets the weakest: Upneet Lalli on the need for police training,https://news.google.com/articles/CAIiEBOUnr0kK6G4HO7JSltLKFIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections south custody, 
Caste impunity and gender violence behind murder of Dalit garment worker in Tamil Nadu,https://news.google.com/articles/CAIiEGQADXuIxKD1Uv0LQWsM2ZsqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused murder, 
India’s pandemic response needed Ambedkar’s vision of social security and public health,https://news.google.com/articles/CAIiEH3Iwt1Aa6zWZXpVaWl_RWAqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections south treatment, 
We live in a castesist Hindu Nationalist state: Arundhati Roy on racism and casteism,https://news.google.com/articles/CAIiEBaIcQqDUjrmEjhjfhBu5pQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections south murder, 
Rohingya refugees in Jammu fear deportation after over 150 detained,https://news.google.com/articles/CAIiEBKMt8kKN-WM_Hax7Lsp148qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections south singh, 
I told myself Tihar is my beat: Mandeep Punia on journalism  jail and reporting in prison,https://news.google.com/articles/CAIiEIDSvJduRYseUraYLPsuaqAqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections attacked singh, 
Farmers at Kundli upset over media misrepresentation  accusations; confront “godi media”,https://news.google.com/articles/CAIiEGFNFIyYhjAlfMnQEDTecekqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused singh, 
Allah Baksh Sumroo’s life shows that Indian Muslims are not Pakistanis-left-behind,https://news.google.com/articles/CAIiEJx5UMOC6NPECZZ5ytHbLOgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections murder treatment, 
Hospital staff accused of sexually assaulting COVID patient,https://news.google.com/articles/CAIiEDiAVcgeQKgaqAcwqKybR5oqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,sections accused murder, 
